ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckezhichp000a3b5r7r6wz4mh,ckezh7k3mp0kv0br62c2b8ru0,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F2ae8d4e8-923d-dfd2-124f-f7f342629025-MVIMG_20200911_164626.jpg?Expires=1601180956282&KeyName=labelbox-assets-key-1&Signature=vHWcj1hviSvCc6oqhAU_uCnWbuo,"{""objects"":[{""featureId"":""ckezhibnr02ve0y85a8jedir5"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":2122,""left"":1433,""height"":660,""width"":554},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhibnr02ve0y85a8jedir5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599903960000,1599904124000,5.181,MVIMG_20200911_164626.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhichp000a3b5r7r6wz4mh
ckezhik26000b3b5racwg3grj,ckezh7k3mp0l70br60yezfk8f,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F5f07d1bc-daaf-7be9-8cec-c4a4f4dfcc89-MVIMG_20200911_164642.jpg?Expires=1601180956282&KeyName=labelbox-assets-key-1&Signature=SI06DAOznjhTRGeMtI1ZE3n_LKQ,"{""objects"":[{""featureId"":""ckezhiizb02vt0y858nwje7t8"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":968,""left"":1221,""height"":828,""width"":872},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhiizb02vt0y858nwje7t8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599903970000,1599904124000,9.362,MVIMG_20200911_164642.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhik26000b3b5racwg3grj
ckezhitap000c3b5rjqifj89p,ckezh7k3lp0in0br6f1bp3wtt,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Ff54d1084-9dd6-677b-bfbc-eabab6d76a14-IMG_20200911_164524.jpg?Expires=1601180956282&KeyName=labelbox-assets-key-1&Signature=WH1rRmXRAlMNjDCYvNezu2glSRA,"{""objects"":[{""featureId"":""ckezhippy010h0y7b8pnu9v5f"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1972,""left"":1917,""height"":246,""width"":246},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhippy010h0y7b8pnu9v5f?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599903982000,1599904125000,8.214,IMG_20200911_164524.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhitap000c3b5rjqifj89p
ckezhj3ob000d3b5rt76tirje,ckezh7k3lp0iz0br610bvc40i,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F3cc67785-23ee-12f5-edbb-f6215a7aadc2-IMG_20200911_164729.jpg?Expires=1601180956283&KeyName=labelbox-assets-key-1&Signature=5SD-EILEFj4uR1Jx5LSykdiQLq8,"{""objects"":[{""featureId"":""ckezhj2tw021t0y715hws4ypa"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":2377,""left"":1125,""height"":546,""width"":563},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhj2tw021t0y715hws4ypa?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599903996000,1599904125000,5.745,IMG_20200911_164729.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhj3ob000d3b5rt76tirje
ckezhjc5a000e3b5r8t5pgp6a,ckezh7k3lp0jb0br664ufb3ow,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F2b59a0cc-6066-c12e-f75e-652171d385ea-MVIMG_20200911_164453.jpg?Expires=1601180956283&KeyName=labelbox-assets-key-1&Signature=QxOmC5QEW_XAg1AOWW0aIwgi-EE,"{""objects"":[{""featureId"":""ckezhjbeg02220y719yk92erm"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1690,""left"":1010,""height"":845,""width"":713},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhjbeg02220y719yk92erm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904007000,1599904333000,3.892,MVIMG_20200911_164453.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhjc5a000e3b5r8t5pgp6a
ckezhjmmc000f3b5rjg9xm3k4,ckezh7k3lp0jn0br67o6hgj75,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F370bb4d0-1fb9-5d44-4ae1-fc247760cde1-MVIMG_20200911_164507.jpg?Expires=1601180956283&KeyName=labelbox-assets-key-1&Signature=XBN5pfdcuFfsdXntqG_iXT_ZLyE,"{""objects"":[{""featureId"":""ckezhjiw8011o0y7b8leshkpl"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1327,""left"":2016,""height"":462,""width"":502},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhjiw8011o0y7b8leshkpl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904020000,1599904333000,8.696000000000002,MVIMG_20200911_164507.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhjmmc000f3b5rjg9xm3k4
ckezhjz45000g3b5rwpmxfaeb,ckezh7k3mp0jz0br69j5589l9,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F4f3335c4-3984-175c-1a3c-c2572a40b7e1-MVIMG_20200911_164528.jpg?Expires=1601180956283&KeyName=labelbox-assets-key-1&Signature=29ssUEyprmsDZzaj23EMRD5FYwo,"{""objects"":[{""featureId"":""ckezhjvzf02300y71cn1thdsf"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":2245,""left"":1547,""height"":202,""width"":229},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhjvzf02300y71cn1thdsf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904036000,1599904334000,11.742999999999999,MVIMG_20200911_164528.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhjz45000g3b5rwpmxfaeb
ckezhk9xj000h3b5rvpt4jdrh,ckezh7k3mp0kb0br60maseemd,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Fabaec471-c38b-a52e-7c4f-5ac9c814abeb-MVIMG_20200911_164554.jpg?Expires=1601180956284&KeyName=labelbox-assets-key-1&Signature=GZhrGUZ1pxaEwgASqC_7Bsox-wY,"{""objects"":[{""featureId"":""ckezhk5hi029v0y6sgj22cqre"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1684,""left"":2320,""height"":468,""width"":515},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhk5hi029v0y6sgj22cqre?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904050000,1599904334000,9.64,MVIMG_20200911_164554.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhk9xj000h3b5rvpt4jdrh
ckezhkg3b000i3b5rsflzqi6h,ckezh7k3mp0kn0br6doa2got0,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F060ca6eb-67a8-4c7d-1a66-faf068a3c8df-MVIMG_20200911_164605.jpg?Expires=1601180956284&KeyName=labelbox-assets-key-1&Signature=MYYDgVwDlIT-tVuu7keiACmuVzk,"{""objects"":[{""featureId"":""ckezhkf7p01nx0z6v6xaq2lis"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1761,""left"":1151,""height"":396,""width"":387},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhkf7p01nx0z6v6xaq2lis?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904058000,1599904335000,4.822,MVIMG_20200911_164605.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhkg3b000i3b5rsflzqi6h
ckezhlqcu00003b5r6exfate3,ckezh7k3mp0kz0br6a81n0fwg,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Faf280014-41c7-c562-e027-a15e02623b7c-MVIMG_20200911_164628.jpg?Expires=1601180956284&KeyName=labelbox-assets-key-1&Signature=LrInNstUl-mpXujifpq3jDlLdWU,"{""objects"":[{""featureId"":""ckezhlng802cf0y6s8ea49z60"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":2465,""left"":2111,""height"":484,""width"":369},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhlng802cf0y6s8ea49z60?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904118000,1599904337000,7.84,MVIMG_20200911_164628.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhlqcu00003b5r6exfate3
ckezhlw7600013b5rjq9sr7kl,ckezh7k3mp0lb0br6212q5t9s,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F7e706470-ffcd-94b2-3d71-bccb51b00977-MVIMG_20200911_164704.jpg?Expires=1601180956285&KeyName=labelbox-assets-key-1&Signature=tmMwY1JErmbnBJA_Ba9hFXVVZic,"{""objects"":[{""featureId"":""ckezhlvdv02cy0y6s1l5s60hw"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1655,""left"":1336,""height"":475,""width"":493},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhlvdv02cy0y6s1l5s60hw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904126000,1599904337000,4.061,MVIMG_20200911_164704.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhlw7600013b5rjq9sr7kl
ckezhm10r00023b5r91pa902g,ckezh7k3lp0ir0br6ghqjfify,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Ff77332b8-7223-5f27-5c3d-56f7fa75341b-IMG_20200911_164620.jpg?Expires=1601180956285&KeyName=labelbox-assets-key-1&Signature=Ben5GArMUs0L_WayUSj1nOKiz8U,"{""objects"":[{""featureId"":""ckezhm08c01q10z6vet7wdk8x"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1725,""left"":1468,""height"":370,""width"":396},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhm08c01q10z6vet7wdk8x?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904132000,1599904338000,3.538,IMG_20200911_164620.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhm10r00023b5r91pa902g
ckezhm8vl00033b5rfd2jwmml,ckezh7k3lp0j30br6dmij4i5z,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Fb4abb1e5-c1cd-dd06-5ba8-019eb7866b5a-IMG_20200911_164821.jpg?Expires=1601180956285&KeyName=labelbox-assets-key-1&Signature=F5O72LXvaZoeB4JR_V0Zs0r0Y9M,"{""objects"":[{""featureId"":""ckezhm80i02db0y6s5ku9hyoq"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1056,""left"":1983,""height"":846,""width"":852},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhm80i02db0y6s5ku9hyoq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904142000,1599904338000,6.812,IMG_20200911_164821.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhm8vl00033b5rfd2jwmml
ckezhmgwt00043b5rv0asuel3,ckezh7k3lp0jf0br6foongu4y,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F051c9d5a-c45e-5644-4d24-5c71606021a2-MVIMG_20200911_164457.jpg?Expires=1601180956285&KeyName=labelbox-assets-key-1&Signature=2k9tnFoKSFlPUGPzcC1Ih6bsV-M,"{""objects"":[{""featureId"":""ckezhmg2b02970y710a3y2dj6"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1197,""left"":861,""height"":854,""width"":880},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhmg2b02970y710a3y2dj6?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904153000,1599904338000,14.965,MVIMG_20200911_164457.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhmgwt00043b5rv0asuel3
ckezhmpys00053b5rbysenzap,ckezh7k3lp0jr0br68l4aavyi,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2F81064c4f-b8d2-b0f5-d203-def2a1548b19-MVIMG_20200911_164521.jpg?Expires=1601180956286&KeyName=labelbox-assets-key-1&Signature=EmHZje6vjVJoQgv2_FuexBrKHxs,"{""objects"":[{""featureId"":""ckezhmp4d02eh0y6s3z328i73"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1972,""left"":1301,""height"":722,""width"":695},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhmp4d02eh0y6s3z328i73?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904165000,1599904339000,3.622,MVIMG_20200911_164521.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhmpys00053b5rbysenzap
ckezhmwhm00063b5r1qxfcu5v,ckezh7k3mp0k30br60ic9hdz8,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Fb467aa08-6d4a-c718-4966-7af27befd2ca-MVIMG_20200911_164543.jpg?Expires=1601180956286&KeyName=labelbox-assets-key-1&Signature=JD18eS8S0iK2dhoN1OMaC9x82nk,"{""objects"":[{""featureId"":""ckezhmvgu02ez0y6shibed0j7"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":757,""left"":1230,""height"":528,""width"":555},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhmvgu02ez0y6shibed0j7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904173000,1599904339000,4.131,MVIMG_20200911_164543.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhmwhm00063b5r1qxfcu5v
ckezhn49h00073b5r7mtfy1d3,ckezh7k3mp0kf0br685a56dw7,https://storage.labelbox.com/ckcc2tzldaw1l0862rlfv4196%2Fe5e91999-5c1e-d4fb-3b8b-76c7e4153d57-MVIMG_20200911_164556.jpg?Expires=1601180956286&KeyName=labelbox-assets-key-1&Signature=SVW9dvEh226IAuCGxMkKAcXj2b0,"{""objects"":[{""featureId"":""ckezhn1nr035i0y852zxnbdnh"",""schemaId"":""ckezhaj4i02wd0y926cu918vc"",""title"":""B22"",""value"":""b22"",""color"":""#FFFF00"",""bbox"":{""top"":1624,""left"":2181,""height"":231,""width"":297},""instanceURI"":""https://api.labelbox.com/masks/feature/ckezhn1nr035i0y852zxnbdnh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2NjMnR6bTlpeWZ3MDc3OXBjenF4NWtlIiwib3JnYW5pemF0aW9uSWQiOiJja2NjMnR6bGRhdzFsMDg2MnJsZnY0MTk2IiwiaWF0IjoxNTk5OTcxMzU2LCJleHAiOjE2MDI1NjMzNTZ9.ZNhX8QwYZQ0RmD2M8HvQfzrF14OnGvI21U49cp4uu2A""}],""classifications"":[]}",andrewjwalker251@gmail.com,lightbulbs,1599904183000,1599904340000,7.343999999999999,MVIMG_20200911_164556.jpg,-1,-1,,,first_light_bulb,[],https://editor.labelbox.com?project=ckezh0p9riwjg0708ynbnp76q&label=ckezhn49h00073b5r7mtfy1d3
